1556477398.537,68,3503,100460.88,22.25,24.96,-0.50,-120.65
1556477398.585,68,3504,100460.88,22.25,24.39,-0.29,-120.22
1556477398.649,67,3505,100460.88,22.25,24.61,-1.07,-122.00
1556477398.697,67,3506,100460.88,22.25,24.75,-1.14,-121.29
1556477398.761,68,3507,100460.88,22.25,24.21,-1.64,-120.86
1556477398.809,68,3508,100460.88,22.25,24.75,-0.71,-120.43
1556477398.874,68,3509,100460.88,22.25,24.89,-0.64,-121.64
1556477398.921,68,3510,100460.88,22.25,24.61,-0.14,-120.29
1556477398.986,68,3511,100460.88,22.25,24.75,-0.64,-120.79
1556477399.034,68,3512,100460.88,22.25,24.32,-0.64,-120.58
1556477399.097,68,3513,100460.88,22.25,24.82,-1.50,-120.93
1556477399.146,68,3514,100460.88,22.25,24.64,-0.64,-120.86
1556477399.210,67,3515,100460.88,22.25,24.75,-0.86,-120.22
1556477399.258,67,3516,100460.88,22.25,24.79,-0.86,-121.86
1556477399.322,68,3517,100460.88,22.25,24.93,-0.93,-121.07
1556477399.370,68,3518,100460.88,22.25,24.68,-1.35,-121.43
1556477399.434,68,3519,100468.77,22.25,24.46,-1.43,-120.86
1556477399.482,67,3520,100460.88,22.25,25.14,-0.29,-121.86
1556477399.594,68,3521,100460.88,22.25,24.96,-1.57,-120.86
1556477399.642,68,3522,100460.88,22.25,24.57,-1.14,-121.07
1556477399.706,68,3523,100460.88,22.25,25.07,-0.86,-120.43
1556477399.754,68,3524,100460.88,22.25,24.96,-1.07,-120.08
1556477399.818,68,3525,100468.77,22.25,24.57,-0.64,-120.72
1556477399.866,67,3526,100460.88,22.25,24.61,-0.71,-121.00
1556477399.930,68,3527,100460.88,22.25,24.96,-0.78,-121.93
1556477399.978,67,3528,100460.88,22.25,24.57,-0.57,-121.00
1556477400.043,68,3529,100460.88,22.25,24.57,-0.50,-120.58
1556477400.090,68,3530,100460.88,22.25,24.64,-0.64,-121.22
1556477400.154,68,3531,100460.88,22.25,24.57,-1.35,-120.86
1556477400.203,68,3532,100460.88,22.25,24.75,-1.35,-120.58
1556477400.267,68,3533,100468.77,22.25,24.89,-0.64,-120.43
1556477400.315,68,3534,100460.88,22.25,25.11,-1.07,-121.50
1556477400.379,68,3535,100460.88,22.25,24.64,-0.43,-121.50
1556477400.427,68,3536,100460.88,22.25,25.00,-0.93,-120.79
1556477400.491,68,3537,100460.88,22.25,24.64,-0.86,-120.79
1556477400.539,67,3538,100460.88,22.25,24.82,-0.78,-120.79
1556477400.603,68,3539,100460.88,22.25,24.68,-0.93,-120.65
1556477400.651,68,3540,100460.88,22.25,24.64,-0.86,-120.65
1556477400.715,68,3541,100460.88,22.25,24.93,-1.00,-121.07
1556477400.763,67,3542,100460.88,22.25,24.68,-0.93,-120.72
1556477400.827,67,3543,100460.88,22.25,24.39,0.00,-120.22
1556477400.875,67,3544,100460.88,22.25,25.03,-1.21,-120.79
1556477400.939,67,3545,100460.88,22.25,24.50,-1.00,-120.29
1556477400.987,67,3546,100460.88,22.25,24.50,-0.43,-121.43
1556477401.051,67,3547,100460.88,22.25,24.75,-1.21,-120.65
1556477401.099,67,3548,100452.98,22.25,24.86,-0.50,-120.65
1556477401.163,67,3549,100460.88,22.25,24.71,-0.64,-120.58
1556477401.211,67,3550,100460.88,22.25,24.79,-0.43,-120.86
1556477401.276,67,3551,100460.88,22.25,24.68,-0.71,-120.58
1556477401.323,67,3552,100460.88,22.25,24.75,-1.14,-120.15
1556477401.388,67,3553,100460.88,22.25,24.96,0.21,-121.07
1556477401.436,67,3554,100460.88,22.25,24.61,-0.64,-120.29
1556477401.500,67,3555,100460.88,22.25,25.07,-1.00,-120.36
1556477401.548,67,3556,100460.88,22.25,25.03,-1.35,-121.22
1556477401.612,67,3557,100460.88,22.25,24.61,-1.14,-120.50
1556477401.660,68,3558,100452.98,22.25,24.61,0.00,-122.00
1556477401.724,68,3559,100460.88,22.25,24.50,-0.21,-120.43
1556477401.772,67,3560,100460.88,22.25,24.82,-1.21,-121.43
1556477401.884,67,3561,100460.88,22.25,24.79,-1.35,-121.07
1556477401.932,67,3562,100452.98,22.25,24.36,-1.14,-120.50
1556477401.996,67,3563,100460.88,22.25,25.03,-1.43,-120.58
1556477402.044,68,3564,100460.88,22.25,24.57,-1.57,-121.15
1556477402.108,67,3565,100460.88,22.25,25.00,-0.64,-120.36
1556477402.156,67,3566,100460.88,22.25,24.57,-1.35,-121.00
1556477402.221,67,3567,100468.77,22.25,24.68,-1.00,-120.43
1556477402.268,67,3568,100468.77,22.25,24.61,-0.36,-120.72
1556477402.333,67,3569,100452.98,22.25,24.68,-0.64,-120.50
1556477402.380,67,3570,100452.98,22.25,24.71,-0.57,-120.08
1556477402.445,68,3571,100452.98,22.25,24.89,-1.35,-121.22
1556477402.493,68,3572,100460.88,22.25,24.50,-1.00,-120.08
1556477402.557,67,3573,100460.88,22.25,24.68,-0.71,-120.29
1556477402.605,68,3574,100452.98,22.25,24.64,-1.00,-120.93
1556477402.669,68,3575,100460.88,22.25,24.96,-1.00,-120.79
1556477402.717,67,3576,100460.88,22.25,25.00,-1.07,-120.36
1556477402.781,68,3577,100460.88,22.25,24.86,-1.21,-120.79
1556477402.829,67,3578,100452.98,22.25,24.43,-0.71,-120.65
1556477402.893,67,3579,100460.88,22.25,24.93,-1.07,-121.57
1556477402.941,68,3580,100452.98,22.25,24.64,-1.00,-121.22
1556477403.005,67,3581,100460.88,22.25,25.00,-1.07,-121.29
1556477403.053,67,3582,100460.88,22.25,24.64,-0.78,-120.58
1556477403.117,67,3583,100460.88,22.25,24.75,-1.07,-121.22
1556477403.165,67,3584,100460.88,22.25,24.89,-0.57,-120.65
1556477403.229,67,3585,100460.88,22.25,25.11,-0.78,-121.15
1556477403.277,67,3586,100460.88,22.25,24.89,-1.07,-121.15
1556477403.341,68,3587,100460.88,22.25,24.93,-0.78,-121.22
1556477403.390,67,3588,100452.98,22.25,24.71,-0.36,-120.93
1556477403.454,67,3589,100452.98,22.25,24.71,-0.14,-121.07
1556477403.502,67,3590,100460.88,22.25,24.68,-0.14,-120.86
1556477403.566,67,3591,100452.98,22.25,24.82,-0.64,-120.22
1556477403.614,67,3592,100460.88,22.25,24.96,-0.57,-120.15
1556477403.678,67,3593,100460.88,22.25,24.71,-0.29,-120.86
1556477403.726,67,3594,100452.98,22.25,24.79,-1.35,-120.58
1556477403.790,67,3595,100452.98,22.25,25.21,-0.21,-120.36
1556477403.838,67,3596,100460.88,22.25,24.82,-0.71,-120.50
1556477403.902,67,3597,100452.98,22.25,24.82,-0.64,-120.79
1556477403.950,67,3598,100468.77,22.25,25.21,-1.35,-121.00
1556477404.014,67,3599,100452.98,22.25,24.93,-0.36,-120.65
1556477404.062,67,3600,100460.88,22.25,24.57,-1.35,-120.15
1556477404.174,67,3601,100460.88,22.25,24.64,-0.78,-121.00
1556477404.222,68,3602,100460.88,22.25,24.86,-0.50,-120.65
1556477404.286,67,3603,100452.98,22.25,25.11,-0.78,-120.65
1556477404.334,67,3604,100452.98,22.25,25.14,-0.86,-120.65
1556477404.398,67,3605,100452.98,22.25,25.00,-0.57,-120.72
1556477404.446,67,3606,100452.98,22.25,25.03,-0.36,-120.50
1556477404.510,67,3607,100452.98,22.25,24.61,-0.43,-120.01
1556477404.558,67,3608,100452.98,22.25,24.75,-0.50,-120.65
1556477404.622,67,3609,100452.98,22.25,24.64,-0.86,-120.86
1556477404.671,67,3610,100452.98,22.25,24.68,-0.43,-120.79
1556477404.734,67,3611,100452.98,22.25,24.75,-0.86,-120.65
1556477404.783,67,3612,100460.88,22.25,24.75,-1.57,-121.57
1556477404.847,67,3613,100460.88,22.25,24.68,-1.50,-120.58
1556477404.895,68,3614,100460.88,22.25,24.57,-0.78,-120.93
1556477404.959,68,3615,100452.98,22.25,24.71,-1.00,-120.72
1556477405.007,68,3616,100452.98,22.25,24.64,-0.50,-120.93
1556477405.071,67,3617,100452.98,22.25,24.96,-1.00,-121.15
1556477405.119,67,3618,100460.88,22.25,24.93,-1.28,-120.29
1556477405.183,68,3619,100452.98,22.25,24.46,-0.93,-120.86
1556477405.231,67,3620,100452.98,22.25,24.82,-0.21,-120.86
1556477405.295,68,3621,100460.88,22.25,25.03,-0.86,-120.65
1556477405.343,68,3622,100460.88,22.25,24.64,-1.43,-120.29
1556477405.407,68,3623,100452.98,22.25,24.93,-0.93,-121.29
1556477405.455,68,3624,100452.98,22.25,24.71,-0.71,-121.29
1556477405.519,68,3625,100460.88,22.25,25.00,-0.36,-120.79
1556477405.567,68,3626,100460.88,22.25,24.82,-1.28,-120.58
1556477405.631,68,3627,100452.98,22.25,25.21,-0.78,-121.36
1556477405.679,68,3628,100460.88,22.25,24.89,-0.78,-120.72
1556477405.743,68,3629,100460.88,22.25,24.86,-0.71,-121.07
1556477405.791,68,3630,100452.98,22.25,25.11,-0.43,-121.36
1556477405.855,68,3631,100452.98,22.25,25.07,-0.64,-120.72
1556477405.920,68,3632,100452.98,22.25,25.03,-0.78,-120.43
1556477405.967,68,3633,100460.88,22.25,24.71,-0.86,-120.43
1556477406.032,68,3634,100460.88,22.25,24.93,-1.14,-120.86
1556477406.080,68,3635,100460.88,22.25,24.75,-0.57,-120.36
1556477406.144,68,3636,100460.88,22.25,24.82,-0.71,-119.79
1556477406.192,68,3637,100460.88,22.25,24.64,-0.86,-120.72
1556477406.256,67,3638,100460.88,22.25,24.86,-1.64,-121.15
1556477406.304,68,3639,100460.88,22.25,24.86,-0.50,-120.08
1556477406.368,68,3640,100460.88,22.25,24.93,-0.21,-120.58
1556477406.464,67,3641,100460.88,22.25,24.57,-0.78,-121.07
1556477406.512,67,3642,100460.88,22.25,25.18,-1.21,-120.43
1556477406.576,67,3643,100468.77,22.25,24.89,-1.28,-120.36
1556477406.624,67,3644,100460.88,22.25,24.68,-0.78,-120.65
1556477406.688,67,3645,100460.88,22.25,24.61,-0.86,-121.00
1556477406.736,67,3646,100460.88,22.25,24.57,-0.71,-119.72
1556477406.800,67,3647,100460.88,22.25,24.82,-1.35,-120.93
1556477406.848,67,3648,100460.88,22.25,24.86,-1.28,-120.93
1556477406.912,68,3649,100460.88,22.25,24.96,-0.36,-121.43
1556477406.961,67,3650,100460.88,22.25,24.68,-0.86,-120.36
1556477407.025,68,3651,100460.88,22.25,25.07,-0.29,-120.72
1556477407.073,67,3652,100460.88,22.25,24.54,-1.07,-120.79
1556477407.137,67,3653,100460.88,22.25,24.75,-1.00,-121.36
1556477407.185,67,3654,100452.98,22.25,24.68,-0.71,-120.29
1556477407.249,67,3655,100452.98,22.25,24.93,-0.57,-120.29
1556477407.297,67,3656,100460.88,22.25,24.86,-0.86,-120.72
1556477407.361,67,3657,100460.88,22.25,24.82,-0.36,-120.93
1556477407.409,67,3658,100460.88,22.25,24.75,-1.07,-120.65
