mph,alpha,beta,seq,baro,oat,dp0,dpA,dpB
73,20,-20,58731,100945.398438,15.125,454.165649,702.172852,614.401245
73,20,-20,58732,100941.320312,15.125,337.893677,696.679688,543.90564
73,20,-20,58733,100937.742188,15.125,417.544556,682.03125,589.682007
73,20,-20,58734,100945.796875,15.125,508.181763,741.540527,796.591187
73,20,-20,58735,100943.210938,15.125,425.784302,747.033691,649.191284
73,20,-20,58736,100948.546875,15.125,462.405396,629.846191,650.106812
73,20,-20,58737,100948.765625,15.125,519.168091,739.709473,698.629761
73,20,-20,58738,100944.164062,15.125,527.407837,617.944336,683.065796
73,20,-20,58739,100944.453125,15.125,462.405396,714.990234,683.065796
73,20,-20,58740,100944.835938,15.125,364.44397,726.89209,609.823608
73,20,-20,58741,100933.5625,15.125,364.44397,659.143066,581.442261
73,20,-20,58742,100937.789062,15.125,376.345825,628.015137,605.245972
73,20,-20,58743,100942.5625,15.125,562.197876,607.873535,666.586304
73,20,-20,58744,100945.242188,15.125,475.222778,578.57666,634.542847
73,20,-20,58745,100951.0,15.125,477.96936,585.900879,498.129272
73,20,-20,58746,100958.171875,15.125,486.209106,666.467285,671.16394
73,20,-20,58747,100948.273438,15.125,436.77063,671.960449,591.513062
73,20,-20,58748,100943.117188,15.125,428.530884,706.750488,669.332886
73,20,-20,58749,100945.0625,15.0625,373.599243,680.200195,559.469604
73,20,-20,58750,100949.960938,15.0625,373.599243,596.887207,532.919312
73,20,-20,58751,100954.773438,15.0625,502.688599,656.396484,622.640991
73,20,-20,58752,100951.070312,15.0625,488.955688,747.949219,690.390015
73,20,-20,58753,100947.789062,15.0625,521.914673,682.946777,573.202515
73,20,-20,58754,100946.0,15.0625,480.715942,639.916992,739.828491
73,20,-20,58755,100935.101562,15.0625,390.078735,682.946777,687.643433
73,20,-20,58756,100925.789062,15.0625,373.599243,823.937988,742.575073
73,20,-20,58757,100932.695312,15.0625,367.190552,685.693359,631.796265
73,20,-20,58758,100928.492188,15.0625,459.658813,616.113281,647.360229
73,20,-20,58759,100927.359375,15.0625,434.024048,640.83252,639.120483
73,20,-20,58760,100924.710938,15.0625,445.010376,635.339355,618.063354
73,20,-20,58761,100923.59375,15.0625,456.912231,648.156738,612.57019
73,20,-20,58762,100926.523438,15.0,483.462524,777.246094,748.983765
73,20,-20,58763,100928.117188,15.0,499.942017,635.339355,683.065796
73,20,-20,58764,100923.476562,15.0,436.77063,679.284668,684.896851
73,20,-20,58765,100926.867188,15.0,406.558228,654.56543,598.83728
73,20,-20,58766,100933.9375,15.0,395.571899,724.145508,619.894409
73,20,-20,58767,100938.335938,15.0625,527.407837,709.49707,715.109253
73,20,-20,58768,100942.0625,15.0625,431.277466,685.693359,623.556519
73,20,-20,58769,100940.210938,15.0625,373.599243,682.946777,548.483276
73,20,-20,58770,100940.765625,15.0625,403.811646,704.919434,599.752808
73,20,-20,58771,100942.90625,15.0625,439.517212,749.780273,615.316772
73,20,-20,58772,100949.070312,15.0625,466.067505,637.17041,545.736694
73,20,-20,58773,100956.414062,15.0625,401.065063,600.549316,552.145386
73,20,-20,58774,100961.476562,15.0625,412.051392,630.761719,662.924194
73,20,-20,58775,100958.96875,15.0625,434.024048,726.89209,470.663452
73,20,-20,58776,100965.382812,15.0625,499.942017,640.83252,599.752808
73,20,-20,58777,100968.609375,15.0625,480.715942,654.56543,641.867065
73,20,-20,58778,100958.921875,15.0625,335.147095,650.90332,548.483276
73,20,-20,58779,100953.070312,15.0625,340.640259,788.232422,546.652222
73,20,-20,58780,100954.703125,15.0625,360.78186,693.933105,485.31189
73,20,-20,58781,100956.640625,15.0625,358.035278,585.900879,672.079468
73,20,-20,58782,100951.59375,15.0625,423.03772,635.339355,642.782593
73,20,-20,58783,100951.390625,15.0625,488.955688,737.878418,821.310425
73,20,-20,58784,100943.570312,15.0625,475.222778,812.036133,654.684448
73,20,-20,58785,100947.679688,15.0625,439.517212,768.09082,702.29187
73,20,-20,58786,100943.585938,15.0625,488.955688,723.22998,637.289429
73,20,-20,58787,100945.710938,15.0625,530.154419,610.620117,543.90564
73,20,-20,58788,100952.171875,15.0625,519.168091,672.875977,641.867065
73,20,-20,58789,100955.007812,15.0625,508.181763,792.810059,830.465698
73,20,-20,58790,100951.75,15.0625,445.010376,709.49707,664.755249
73,20,-20,58791,100948.023438,15.0625,581.42395,742.456055,697.714233
73,20,-20,58792,100949.609375,15.0625,468.814087,798.303223,657.43103
73,20,-20,58793,100952.0625,15.0625,477.96936,742.456055,740.744019
73,20,-20,58794,100946.976562,15.0625,358.035278,707.666016,680.319214
73,20,-20,58795,100938.351562,15.0625,390.078735,706.750488,514.608765
73,20,-20,58796,100949.929688,15.0625,360.78186,701.257324,575.949097
73,20,-20,58797,100952.75,15.0625,425.784302,682.946777,552.145386
73,20,-20,58798,100956.523438,15.0625,360.78186,656.396484,568.624878
73,20,-20,58799,100956.164062,15.125,442.263794,677.453613,591.513062
73,20,-20,58800,100961.773438,15.125,527.407837,745.202637,588.766479
73,20,-20,58801,100964.421875,15.125,497.195435,617.944336,677.572632
73,20,-20,58802,100961.054688,15.125,516.421509,717.736816,727.926636
73,20,-20,58803,100957.21875,15.125,477.96936,892.602539,669.332886
73,20,-20,58804,100955.109375,15.125,497.195435,842.248535,737.997437
73,20,-20,58805,100951.828125,15.125,329.653931,788.232422,567.709351
73,20,-20,58806,100956.0,15.125,483.462524,899.926758,827.719116
73,20,-20,58807,100952.023438,15.125,477.96936,894.433594,580.526733
73,20,-20,58808,100955.023438,15.1875,513.674927,742.456055,694.967651
73,20,-20,58809,100954.125,15.1875,544.802856,758.935547,765.463257
73,20,-20,58810,100950.390625,15.1875,573.184204,775.415039,802.084351
73,20,-10,58887,100993.984375,15.1875,412.051392,649.072266,368.12439
73,20,-10,58888,100993.875,15.1875,367.190552,753.442383,401.998901
73,20,-10,58889,100993.554688,15.1875,245.425415,871.54541,354.391479
73,20,-10,58890,100993.40625,15.1875,471.560669,639.916992,312.277222
73,20,-10,58891,100997.210938,15.1875,516.421509,696.679688,395.59021
73,20,-10,58892,100998.664062,15.1875,575.930786,750.695801,501.791382
73,20,-10,58893,100994.679688,15.1875,513.674927,766.259766,498.129272
73,20,-10,58894,100992.273438,15.1875,516.421509,844.07959,493.551636
73,20,-10,58895,100991.609375,15.1875,491.702271,760.766602,454.18396
73,20,-10,58896,100989.96875,15.1875,508.181763,753.442383,401.998901
73,20,-10,58897,100993.710938,15.1875,475.222778,709.49707,348.898315
73,20,-10,58898,100997.921875,15.1875,491.702271,659.143066,374.533081
73,20,-10,58899,100999.539062,15.1875,502.688599,654.56543,314.108276
73,20,-10,58900,101001.523438,15.1875,436.77063,685.693359,402.914429
73,20,-10,58901,100997.703125,15.1875,425.784302,704.003906,344.320679
73,20,-10,58902,100996.40625,15.1875,471.560669,702.172852,367.208862
73,20,-10,58903,100997.164062,15.1875,442.263794,658.227539,377.279663
73,20,-10,58904,100997.3125,15.1875,373.599243,682.946777,238.119507
73,20,-10,58905,101001.539062,15.1875,516.421509,656.396484,368.12439
73,20,-10,58906,101002.796875,15.1875,352.542114,645.410156,281.149292
73,20,-10,58907,101003.117188,15.1875,423.03772,640.83252,271.994019
73,20,-10,58908,101004.375,15.1875,423.03772,639.916992,286.642456
73,20,-10,58909,101004.03125,15.25,403.811646,732.385254,193.258667
73,20,-10,58910,101005.679688,15.25,379.092407,648.156738,206.07605
73,20,-10,58911,101008.414062,15.25,516.421509,589.562988,401.998901
73,20,-10,58912,101005.796875,15.25,358.035278,575.830078,255.514526
73,20,-10,58913,101008.390625,15.25,477.96936,624.353027,271.078491
73,20,-10,58914,101008.0625,15.25,434.024048,613.366699,389.181519
73,20,-10,58915,101004.4375,15.25,439.517212,870.629883,357.138062
73,20,-10,58916,101000.726562,15.25,387.332153,707.666016,348.898315
73,20,-10,58917,100999.609375,15.25,519.168091,737.878418,400.167847
73,20,-10,58918,100999.070312,15.25,564.944458,696.679688,379.110718
73,20,-10,58919,101001.226562,15.25,510.928345,692.102051,336.080933
73,20,-10,58920,101002.625,15.25,488.955688,749.780273,235.372925
73,20,-10,58921,101005.820312,15.25,508.181763,793.725586,165.792847
73,20,-10,58922,101009.273438,15.25,447.756958,682.03125,372.702026
73,20,-10,58923,101007.921875,15.25,542.056274,643.579102,356.222534
73,20,-10,58924,101006.390625,15.25,468.814087,739.709473,390.097046
73,20,-10,58925,101004.421875,15.25,387.332153,717.736816,404.745483
73,20,-10,58926,101000.15625,15.25,542.056274,707.666016,285.726929
73,20,-10,58927,101003.039062,15.3125,491.702271,685.693359,391.928101
73,20,-10,58928,101000.492188,15.3125,398.318481,719.567871,381.8573
73,20,-10,58929,101000.5,15.3125,373.599243,704.919434,211.569214
73,20,-10,58930,101003.5625,15.3125,436.77063,737.878418,412.985229
73,20,-10,58931,101003.226562,15.3125,445.010376,669.213867,336.080933
73,20,-10,58932,101001.59375,15.3125,442.263794,682.03125,397.421265
73,20,-10,58933,100996.4375,15.3125,497.195435,838.586426,336.080933
73,20,-10,58934,100998.5625,15.3125,456.912231,593.225098,369.955444
73,20,-10,58935,100999.09375,15.3125,425.784302,688.439941,335.165405
73,20,-10,58936,101001.359375,15.3125,425.784302,704.919434,381.8573
73,20,-10,58937,101001.289062,15.3125,488.955688,685.693359,395.59021
73,20,-10,58938,101001.242188,15.3125,459.658813,713.15918,387.350464
73,20,-10,58939,101000.109375,15.3125,462.405396,803.796387,387.350464
73,20,-10,58940,100999.929688,15.3125,466.067505,717.736816,413.900757
73,20,-10,58941,100998.109375,15.3125,497.195435,747.949219,407.492065
73,20,-10,58942,101001.484375,15.3125,420.291138,670.129395,341.574097
73,20,-10,58943,101002.0625,15.3125,442.263794,706.750488,338.827515
73,20,-10,58944,100999.59375,15.3125,376.345825,755.273438,368.12439
73,20,-10,58945,100998.460938,15.3125,475.222778,682.946777,391.928101
73,20,-10,58946,101000.234375,15.3125,480.715942,701.257324,347.982788
73,20,-10,58947,101001.929688,15.3125,412.051392,714.990234,255.514526
73,20,-10,58948,101002.945312,15.3125,379.092407,706.750488,357.138062
73,20,-10,58949,101003.148438,15.3125,387.332153,605.126953,244.528198
73,20,-10,58950,101004.070312,15.3125,358.035278,691.186523,226.217651
73,20,-10,58951,101006.765625,15.3125,468.814087,663.720703,374.533081
73,20,-10,58952,101004.117188,15.3125,459.658813,766.259766,368.12439
73,20,-10,58953,101003.1875,15.3125,516.421509,809.289551,441.366577
73,20,-10,58954,100999.851562,15.3125,547.549438,742.456055,241.781616
73,20,-10,58955,101004.632812,15.3125,508.181763,736.962891,354.391479
73,20,-10,58956,101004.007812,15.3125,471.560669,765.344238,317.770386
73,20,-10,58957,101003.265625,15.3125,524.661255,731.469727,444.113159
73,20,-10,58958,101001.96875,15.3125,471.560669,721.398926,370.870972
73,20,-10,58959,101000.101562,15.375,486.209106,747.949219,407.492065
73,20,-10,58960,100997.695312,15.375,513.674927,658.227539,304.037476
73,20,-10,58961,101001.351562,15.375,406.558228,633.508301,224.386597
73,20,-10,58962,101005.265625,15.375,358.035278,721.398926,239.950562
73,20,-10,58963,101004.773438,15.375,376.345825,674.707031,337.911987
73,20,-10,58964,101003.554688,15.375,360.78186,689.355469,262.838745
73,20,-10,58965,101003.375,15.375,423.03772,701.257324,335.165405
73,20,-10,58966,101000.882812,15.375,447.756958,645.410156,235.372925
73,20,-10,58967,101003.390625,15.375,329.653931,541.040039,253.683472
73,20,-10,58968,101006.28125,15.375,381.838989,650.90332,309.53064
73,20,-10,58969,101004.78125,15.375,409.30481,618.859863,402.914429
73,20,-10,58970,101000.242188,15.375,395.571899,599.633789,317.770386
73,20,-10,58971,100997.21875,15.375,352.542114,617.944336,263.754272
73,20,-10,58972,100997.773438,15.4375,516.421509,663.720703,110.861206
73,20,-10,58973,101003.664062,15.4375,510.928345,629.846191,248.190308
73,20,-10,58974,101006.640625,15.4375,431.277466,602.380371,255.514526
73,20,-10,58975,101007.710938,15.4375,409.30481,698.510742,239.950562
73,20,-10,58976,101011.226562,15.4375,434.024048,736.962891,304.953003
73,20,-10,58977,101010.453125,15.4375,447.756958,633.508301,298.544312
73,20,-10,58978,101010.953125,15.4375,471.560669,645.410156,374.533081
73,20,-10,58979,101008.070312,15.4375,387.332153,731.469727,312.277222
73,20,-10,58980,101006.335938,15.4375,347.04895,646.325684,357.138062
73,20,-10,58981,101000.804688,15.4375,403.811646,686.608887,447.775269
73,20,-10,58982,100996.671875,15.4375,425.784302,760.766602,281.149292
73,20,-10,58983,101001.40625,15.4375,553.042603,725.976562,309.53064
73,20,-10,58984,101003.546875,15.4375,508.181763,717.736816,344.320679
73,20,-10,58985,101002.460938,15.4375,454.165649,747.949219,351.644897
73,20,-10,58986,101004.796875,15.4375,536.56311,699.42627,439.535522
73,20,0,59069,101007.609375,15.5625,392.825317,729.638672,-150.064087
73,20,0,59070,101004.648438,15.5625,447.756958,729.638672,-150.064087
73,20,0,59071,101001.546875,15.5625,403.811646,653.649902,-108.865356
73,20,0,59072,100998.414062,15.5625,273.806763,739.709473,-144.570923
73,20,0,59073,100996.03125,15.5625,340.640259,752.526855,-88.723755
73,20,0,59074,100996.75,15.5625,425.784302,667.382812,7.406616
73,20,0,59075,100997.921875,15.5625,471.560669,672.875977,29.379272
73,20,0,59076,101001.703125,15.5625,468.814087,661.889648,33.041382
73,20,0,59077,101003.78125,15.625,573.184204,694.848633,-163.796997
73,20,0,59078,101004.90625,15.625,497.195435,755.273438,-46.609497
73,20,0,59079,101005.492188,15.625,414.797974,836.755371,-22.805786
73,20,0,59080,101004.640625,15.625,524.661255,734.216309,-121.682739
73,20,0,59081,101006.671875,15.625,516.421509,739.709473,-52.102661
73,20,0,59082,101007.039062,15.625,562.197876,632.592773,-152.810669
73,20,0,59083,101009.421875,15.625,499.942017,755.273438,-38.369751
73,20,0,59084,101009.898438,15.625,521.914673,753.442383,-109.780884
73,20,0,59085,101011.125,15.625,505.435181,699.42627,66.915894
73,20,0,59086,101011.265625,15.625,451.419067,728.723145,-49.356079
73,20,0,59087,101011.664062,15.5625,398.318481,654.56543,88.88855
73,20,0,59088,101011.773438,15.5625,403.811646,691.186523,42.196655
73,20,0,59089,101013.078125,15.5625,539.309692,622.521973,-16.397095
73,20,0,59090,101014.289062,15.5625,477.96936,739.709473,1.913452
73,20,0,59091,101015.476562,15.625,436.77063,707.666016,8.322144
73,20,0,59092,101015.25,15.625,387.332153,639.916992,-69.497681
73,20,0,59093,101017.421875,15.625,480.715942,728.723145,-96.047974
73,20,0,59094,101015.875,15.625,395.571899,696.679688,-69.497681
73,20,0,59095,101012.25,15.625,324.160767,801.049805,-27.383423
73,20,0,59096,101013.28125,15.625,349.795532,674.707031,-24.636841
73,20,0,59097,101013.960938,15.625,442.263794,670.129395,36.703491
73,20,0,59098,101015.5625,15.625,502.688599,654.56543,-100.62561
73,20,0,59099,101015.359375,15.625,454.165649,760.766602,-151.895142
73,20,0,59100,101016.351562,15.625,486.209106,593.225098,-61.257935
73,20,0,59101,101018.757812,15.625,425.784302,654.56543,-117.105103
73,20,0,59102,101020.195312,15.625,401.065063,694.848633,-33.792114
73,20,0,59103,101021.585938,15.625,376.345825,599.633789,-70.413208
73,20,0,59104,101022.429688,15.625,352.542114,739.709473,8.322144
73,20,0,59105,101023.625,15.625,403.811646,664.63623,-59.42688
73,20,0,59106,101023.09375,15.625,406.558228,750.695801,-167.459106
73,20,0,59107,101023.164062,15.625,406.558228,693.933105,-149.14856
73,20,0,59108,101023.523438,15.625,544.802856,779.992676,-62.173462
73,20,0,59109,101024.265625,15.625,486.209106,739.709473,-14.56604
73,20,0,59110,101025.125,15.625,491.702271,769.921875,-39.285278
73,20,0,59111,101024.96875,15.625,332.400513,763.513184,-90.55481
73,20,0,59112,101025.171875,15.625,428.530884,782.739258,-33.792114
73,20,0,59113,101024.8125,15.625,468.814087,698.510742,-91.470337
73,20,0,59114,101025.09375,15.625,491.702271,741.540527,-82.315063
73,20,0,59115,101025.414062,15.625,459.658813,801.965332,-197.671509
73,20,0,59116,101024.546875,15.625,395.571899,709.49707,-16.397095
73,20,0,59117,101023.179688,15.625,494.448853,735.131836,-104.28772
73,20,0,59118,101023.898438,15.625,439.517212,765.344238,-2.664185
73,20,0,59119,101024.632812,15.625,434.024048,723.22998,-115.274048
73,20,0,59120,101025.703125,15.625,510.928345,725.976562,-95.132446
73,20,0,59121,101024.453125,15.625,486.209106,799.21875,-59.42688
73,20,0,59122,101025.296875,15.625,586.917114,745.202637,-85.061646
73,20,0,59123,101025.664062,15.625,494.448853,709.49707,-312.112427
73,20,0,59124,101023.867188,15.625,447.756958,667.382812,-204.0802
73,20,0,59125,101023.796875,15.625,550.296021,782.739258,-96.047974
73,20,0,59126,101023.46875,15.625,436.77063,788.232422,-42.947388
73,20,0,59127,101023.15625,15.625,447.756958,714.990234,-30.130005
73,20,0,59128,101025.632812,15.5625,521.914673,714.990234,-141.824341
73,20,0,59129,101026.195312,15.5625,494.448853,729.638672,-112.527466
73,20,0,59130,101023.507812,15.5625,505.435181,878.869629,-281.900024
73,20,0,59131,101019.921875,15.5625,395.571899,701.257324,-152.810669
73,20,0,59132,101020.328125,15.5625,570.437622,633.508301,-73.15979
73,20,0,59133,101018.445312,15.5625,392.825317,742.456055,-85.977173
73,20,0,59134,101017.4375,15.5625,471.560669,725.976562,-88.723755
73,20,0,59135,101020.695312,15.5625,486.209106,735.131836,-62.173462
73,20,0,59136,101021.640625,15.5625,499.942017,717.736816,-98.794556
73,20,0,59137,101023.875,15.5625,379.092407,799.21875,1.913452
73,20,0,59138,101023.578125,15.5625,358.035278,809.289551,-7.241821
73,20,0,59139,101023.484375,15.5625,471.560669,632.592773,28.463745
73,20,0,59140,101023.632812,15.5625,347.04895,747.949219,-14.56604
73,20,0,59141,101023.390625,15.5625,417.544556,747.949219,-31.045532
73,20,0,59142,101022.632812,15.5625,425.784302,696.679688,-8.157349
73,20,0,59143,101023.867188,15.5625,468.814087,689.355469,-93.301392
73,20,0,59144,101024.632812,15.5625,431.277466,658.227539,-87.808228
73,20,0,59145,101026.351562,15.5625,497.195435,639.916992,-14.56604
73,20,0,59146,101026.929688,15.5625,502.688599,728.723145,49.520874
73,20,0,59147,101026.1875,15.5625,401.065063,713.15918,-70.413208
73,20,0,59148,101025.617188,15.5625,494.448853,660.974121,-88.723755
73,20,0,59149,101024.132812,15.5625,428.530884,656.396484,-97.879028
73,20,0,59150,101022.164062,15.5625,392.825317,702.172852,-192.178345
73,20,0,59151,101020.125,15.5625,381.838989,747.949219,-112.527466
73,20,0,59152,101021.101562,15.5625,462.405396,698.510742,-79.568481
73,20,0,59153,101022.59375,15.5625,486.209106,642.663574,-70.413208
73,20,0,59154,101024.039062,15.5625,456.912231,698.510742,-93.301392
73,20,0,59155,101023.328125,15.5625,468.814087,689.355469,-96.047974
73,20,0,59156,101023.632812,15.5625,344.302368,726.89209,-10.903931
73,20,0,59157,101022.648438,15.5625,466.067505,670.129395,-25.552368
73,20,0,59158,101023.109375,15.5625,497.195435,704.003906,-28.29895
73,20,0,59159,101023.929688,15.5625,447.756958,670.129395,-35.623169
73,20,0,59160,101024.945312,15.5625,456.912231,693.933105,0.082397
73,20,0,59161,101024.757812,15.5625,447.756958,645.410156,-48.440552
73,20,0,59162,101023.945312,15.5625,439.517212,669.213867,-27.383423
73,20,0,59163,101022.757812,15.5625,428.530884,677.453613,-70.413208
73,20,0,59164,101021.085938,15.5625,367.190552,756.188965,-130.838013
73,20,0,59165,101019.242188,15.5625,524.661255,706.750488,-64.920044
73,20,0,59166,101020.601562,15.5625,488.955688,769.921875,1.913452
73,20,0,59167,101021.320312,15.5625,454.165649,731.469727,-9.988403
73,20,0,59168,101021.882812,15.5625,425.784302,779.992676,11.068726
73,20,10,59481,100956.664062,15.5625,451.419067,731.469727,-399.087524
73,20,10,59482,100956.84375,15.5625,486.209106,728.723145,-402.749634
73,20,10,59483,100955.25,15.5625,428.530884,710.412598,-367.959595
73,20,10,59484,100954.921875,15.5,486.209106,704.919434,-375.283813
73,20,10,59485,100955.578125,15.5,491.702271,737.878418,-335.916138
73,20,10,59486,100958.179688,15.5,434.024048,765.344238,-309.365845
73,20,10,59487,100960.390625,15.5,412.051392,787.316895,-329.507446
73,20,10,59488,100957.554688,15.5,454.165649,696.679688,-359.719849
73,20,10,59489,100956.140625,15.5,471.560669,680.200195,-380.776978
73,20,10,59490,100956.5625,15.5,456.912231,714.990234,-386.270142
73,20,10,59491,100955.929688,15.5,451.419067,765.344238,-297.463989
73,20,10,59492,100957.539062,15.5,468.814087,729.638672,-343.240356
73,20,10,59493,100958.765625,15.5,428.530884,763.513184,-319.436646
73,20,10,59494,100959.0,15.5,447.756958,803.796387,-375.283813
73,20,10,59495,100959.210938,15.5,494.448853,753.442383,-377.114868
73,20,10,59496,100960.90625,15.5,502.688599,648.156738,-435.708618
73,20,10,59497,100958.148438,15.5,431.277466,745.202637,-415.567017
73,20,10,59498,100955.398438,15.5,335.147095,728.723145,-354.226685
73,20,10,59499,100952.132812,15.5,434.024048,651.818848,-334.085083
73,20,10,59500,100953.734375,15.5,475.222778,605.126953,-279.153442
73,20,10,59501,100958.539062,15.5,456.912231,702.172852,-304.788208
73,20,10,59502,100959.0,15.5,434.024048,670.129395,-428.384399
73,20,10,59503,100952.117188,15.5,387.332153,660.974121,-324.92981
73,20,10,59504,100953.515625,15.5,390.078735,656.396484,-316.690063
73,20,10,59505,100955.585938,15.5,387.332153,679.284668,-331.338501
73,20,10,59506,100956.28125,15.5,285.708618,628.015137,-312.112427
73,20,10,59507,100955.875,15.5,282.962036,659.143066,-312.112427
73,20,10,59508,100956.625,15.5,412.051392,656.396484,-316.690063
73,20,10,59509,100957.039062,15.5,398.318481,628.015137,-267.251587
73,20,10,59510,100960.070312,15.5,420.291138,617.944336,-287.393188
73,20,10,59511,100959.570312,15.5,355.288696,629.846191,-304.788208
73,20,10,59512,100958.3125,15.5,392.825317,584.069824,-442.11731
73,20,10,59513,100953.546875,15.5,379.092407,605.126953,-364.297485
73,20,10,59514,100952.585938,15.5,392.825317,691.186523,-333.169556
73,20,10,59515,100953.53125,15.5,381.838989,679.284668,-227.883911
73,20,10,59516,100957.398438,15.5,428.530884,696.679688,-425.637817
73,20,10,59517,100956.898438,15.5,360.78186,747.949219,-436.624146
73,20,10,59518,100954.84375,15.5,414.797974,849.572754,-488.809204
73,20,10,59519,100950.890625,15.5,505.435181,755.273438,-475.991821
73,20,10,59520,100947.3125,15.5,575.930786,714.990234,-382.608032
73,20,10,59521,100949.382812,15.5,451.419067,801.049805,-423.806763
73,20,10,59522,100948.90625,15.5,530.154419,833.093262,-457.681274
73,20,10,59523,100946.367188,15.5,494.448853,866.967773,-435.708618
73,20,10,59524,100946.429688,15.5,532.901001,877.038574,-521.768188
73,20,10,59525,100940.992188,15.4375,468.814087,787.316895,-433.877563
73,20,10,59526,100941.28125,15.4375,417.544556,594.140625,-405.496216
73,20,10,59527,100941.226562,15.4375,379.092407,667.382812,-454.934692
73,20,10,59528,100941.132812,15.4375,456.912231,642.663574,-393.59436
73,20,10,59529,100945.6875,15.4375,434.024048,676.538086,-435.708618
73,20,10,59530,100946.25,15.4375,456.912231,806.542969,-345.986938
73,20,10,59531,100947.296875,15.4375,420.291138,782.739258,-284.646606
73,20,10,59532,100951.203125,15.4375,326.907349,787.316895,-312.112427
73,20,10,59533,100953.742188,15.4375,387.332153,736.962891,-331.338501
73,20,10,59534,100954.492188,15.4375,326.907349,709.49707,-346.902466
73,20,10,59535,100955.351562,15.4375,417.544556,608.789062,-404.580688
73,20,10,59536,100953.296875,15.4375,431.277466,669.213867,-346.902466
73,20,10,59537,100955.554688,15.4375,454.165649,704.003906,-415.567017
73,20,10,59538,100956.828125,15.4375,347.04895,762.597656,-412.820435
73,20,10,59539,100953.835938,15.4375,428.530884,696.679688,-370.706177
73,20,10,59540,100952.03125,15.4375,401.065063,649.072266,-467.752075
73,20,10,59541,100946.84375,15.4375,409.30481,686.608887,-439.370728
73,20,10,59542,100945.632812,15.4375,471.560669,603.295898,-291.970825
73,20,10,59543,100948.625,15.4375,392.825317,680.200195,-285.562134
73,20,10,59544,100948.640625,15.4375,337.893677,756.188965,-391.763306
73,20,10,59545,100947.179688,15.4375,285.708618,706.750488,-365.213013
73,20,10,59546,100946.125,15.4375,417.544556,685.693359,-357.888794
73,20,10,59547,100947.867188,15.4375,462.405396,723.22998,-329.507446
73,20,10,59548,100948.8125,15.375,468.814087,784.570312,-370.706177
73,20,10,59549,100949.507812,15.375,456.912231,753.442383,-426.553345
73,20,10,59550,100949.914062,15.375,499.942017,613.366699,-390.847778
73,20,10,59551,100949.460938,15.375,508.181763,725.976562,-372.537231
73,20,10,59552,100950.671875,15.375,428.530884,784.570312,-357.888794
73,20,10,59553,100950.4375,15.375,425.784302,693.933105,-377.114868
73,20,10,59554,100948.234375,15.375,442.263794,762.597656,-396.340942
73,20,10,59555,100948.234375,15.375,395.571899,760.766602,-408.242798
73,20,10,59556,100947.21875,15.375,423.03772,709.49707,-383.52356
73,20,10,59557,100948.507812,15.375,459.658813,745.202637,-375.283813
73,20,10,59558,100948.304688,15.375,497.195435,628.015137,-367.959595
73,20,10,59559,100950.632812,15.375,456.912231,611.535645,-422.891235
73,20,10,59560,100948.117188,15.375,439.517212,651.818848,-385.354614
73,20,10,59561,100946.96875,15.3125,412.051392,801.965332,-377.114868
73,20,10,59562,100946.367188,15.3125,412.051392,801.965332,-407.327271
73,20,10,59563,100943.929688,15.3125,321.414185,774.499512,-331.338501
73,20,10,59564,100944.023438,15.3125,401.065063,785.48584,-338.66272
73,20,10,59565,100946.054688,15.3125,431.277466,710.412598,-405.496216
73,20,10,59566,100946.703125,15.3125,521.914673,656.396484,-498.880005
73,20,10,59567,100942.835938,15.3125,539.309692,732.385254,-473.245239
73,20,10,59568,100940.09375,15.3125,451.419067,763.513184,-405.496216
73,20,10,59569,100937.210938,15.3125,524.661255,731.469727,-428.384399
73,20,10,59570,100938.992188,15.3125,471.560669,692.102051,-418.313599
73,20,10,59571,100937.414062,15.3125,358.035278,777.246094,-399.087524
73,20,10,59572,100937.40625,15.3125,477.96936,685.693359,-393.59436
73,20,10,59573,100937.804688,15.3125,442.263794,677.453613,-604.165649
73,20,10,59574,100932.03125,15.3125,414.797974,642.663574,-421.060181
73,20,10,59575,100934.023438,15.375,307.681274,639.916992,-438.4552
73,20,10,59576,100932.757812,15.375,358.035278,606.04248,-333.169556
73,20,10,59577,100935.5,15.375,288.4552,736.962891,-317.605591
73,20,10,59578,100939.40625,15.375,270.144653,769.921875,-333.169556
73,20,10,59579,100943.921875,15.375,420.291138,633.508301,-404.580688
73,20,10,59580,100943.28125,15.375,360.78186,656.396484,-339.578247
73,20,20,59668,100839.296875,15.3125,468.814087,734.216309,-617.89856
73,20,20,59669,100845.023438,15.3125,477.96936,721.398926,-615.151978
73,20,20,59670,100850.90625,15.3125,412.051392,721.398926,-704.873657
73,20,20,59671,100850.523438,15.25,412.051392,798.303223,-689.309692
73,20,20,59672,100846.039062,15.25,398.318481,758.935547,-673.745728
73,20,20,59673,100850.398438,15.25,447.756958,728.723145,-675.576782
73,20,20,59674,100852.234375,15.25,329.653931,812.036133,-677.407837
73,20,20,59675,100847.203125,15.25,420.291138,736.962891,-663.674927
73,20,20,59676,100845.632812,15.25,439.517212,734.216309,-650.857544
73,20,20,59677,100842.640625,15.25,466.067505,648.156738,-697.549438
73,20,20,59678,100851.351562,15.25,355.288696,790.979004,-817.483521
73,20,20,59679,100854.71875,15.25,451.419067,584.069824,-824.807739
73,20,20,59680,100850.070312,15.25,395.571899,707.666016,-673.745728
73,20,20,59681,100850.742188,15.25,384.585571,806.542969,-633.462524
